10068	25391	2.75
33306	2364729	2.714285714
13645	32893	2.266666667
923188	41969	3.2
5178	2861	2.25
1007667	45073	2.0625
27008	193553	2.3125
216475	41118	4.352941176
8072	71054	4.117647059
28500	6313565	2.529411765
28436	58968	1.9375
30432	36858	1.8125
29810	8221	1.533333333
37341	4129813	2.3125
3788	25882117	2.058823529
2988	3217151	2.647058824
3788	41790724	2.117647059
14034	1481886	3.375
28159	255426	2.6875
594	24698694	2.6
21555729	654438	2.125
29815796	752	4.117647059
7089	61230	3.764705882
25536	615670	2.8125
12627	698775	4.0625
20431	38813070	2.4
27318	26785	2.117647059
9322	10676	3.823529412
9855	698775	2.941176471
21533	325188	2.235294118
683	50482	2.4375
25676	18589235	3.235294118
23070	18842359	4.266666667
4952732	1318497	4.571428571
17413	21281502	3
13022	6678	2.866666667
29271	377116	3.5
26227	3352	3.071428571
327881	12192052	3.2
21533	2541595	1.571428571
19054	550223	2.615384615
24443	6439	2.125
19049	1863759	2.333333333
4054	1376	4.235294118
19967	105070	2.5625
23332	45353	1.466666667
13554	25353172	3.882352941
4181	31392139	3.705882353
12369	28224	2.75
292211	37738	4.235294118
5785	1466	3.941176471
19283178	28946	2.133333333
17872	62159	2.4375
27992	15176	2.2
29392	34061	4.375
14841	234393	3.058823529
8983183	254841	2.5
13887	509409	3.6875
17633	182205	2.461538462
5907	38284	2.823529412
27962	149908	1.8125
47182594	280751	2.571428571
23688	62784	2.0625
7673	13855	3.4375
4190	18403271	1.941176471
7673	31878	2.5
11064	161979	2.235294118
5843419	3397	2.235294118
6784	492740	2.2
25381	668126	1.4
519280	30770	1.625
11867	207129	1.4375
3599006	8221	2.75
27862	155190	2.857142857
11097960	1116807	2.214285714
10501	23287	2.3125
22986	206960	1.6875
23270	188044	2
27918	6787330	2.5625
28977	68351	2.235294118
26544	11867	2.285714286
25856	7673	1.5625
13693	234798	1.764705882
8323153	342324	3.470588235
514174	4583933	4.058823529
23604	62384	2.375
23203	11867	1.705882353
2963	294894	2.071428571
20545	153833	1.928571429
22934	155019	2.058823529
5334607	20913771	1.5
5098574	13811	4.117647059
19283178	14532	3
198778	17914	3.647058824
19529	22086697	1.764705882
3708	5058739	3.176470588
21597	23623	1.6
10406	30297	1.733333333
18130	426292	2
25237	8072	3
7053	213806	2.625
4169	172952	2
24007	8141786	2.352941176
1212	23776	4.117647059
26590	10401954	2.0625
752	196015	2.294117647
10646	63121	2.25
1125406	70500	2.692307692
4559718	25814008	3.5625
20622	538368	3.0625
4181	263960	4.176470588
1014	47858364	2.5625
3765030	530986	3.117647059
22936	25391	4
10192	2518249	2.4375
2082	18589235	4.277777778
6439	53342	3.133333333
25079	26495	2
7984	1014	4.352941176
28946	21780446	2.375
6916	90460	2
9325	28737250	2.0625
12432	374559	4.090909091
8082	4486894	1.555555556
27992	99229	2.8
16392	18949668	4.454545455
28436	1511828	1.555555556
7230	280751	2.166666667
651807	3631020	2.214285714
23315	49801	2.153846154
9663	41441053	1.916666667
27992	8082	2.285714286
25277	25778403	3.142857143
2963	4486894	4.285714286
27992	1265566	2.230769231
14034	51668	2.692307692
3410	19319192	1.692307692
23267	58500	2.5
6784	75358	2.5
15267	306999	2.076923077
3158	21746	2.461538462
5489	379483	2.692307692
1436	566112	1.846153846
16716	5391	3.769230769
20354	34341	3.857142857
20354	8376	3.857142857
1049	21504235	2.333333333
737	33158	3.384615385
41807	2420499	2.25
20206	19662791	1.923076923
23771	18382265	1.928571429
8544	18839	2.583333333
9855	658457	2.307692308
683	208254	1.538461538
9855	13341876	2.166666667
5371	33537	1.428571429
27154	4092	2
28825	18842323	3.857142857
342526	101146	2.25
29678	753872	2.375
21830	11090	3.636363636
7507	302029	1.9
25888	4092	1.818181818
23235	25888	2.875
11145	33306	4.266666667
12616	1363846	3.0625
5986	715488	2.266666667
27683	27667	3.75
10374	24437894	2
25479	153169	3.6
3089597	24872	3.5
19529	253407	3.5625
205135	37754	3.5625
25414	26376	2.5625
27008	130312	3.5
5689	26997	2.8125
6015	962608	2.5625
737	261032	2.066666667
30511	25414	3.133333333
13633	22349	2.857142857
23623	44156	2.4375
23273	290809	2.375
3599006	31098529	3.066666667
1797	10106	2.125
12229	15267	2
23976719	16369	1.8
11921	8983183	3.75
3608404	2971124	1.875
6141	53509	2.375
18393	8221	4.103448276
2508	26785	2.428571429
16043	20171	2.357142857
5995	4526	3.285714286
243391	2291005	2.642857143
683	118578	2.571428571
13774	1072194	2.357142857
22308	158196	2.642857143
20622	33496	3.785714286
39388	18940	1.857142857
8134	169068	3.071428571
18842323	36581	4.357142857
1194	78942	2.785714286
113604	6425462	3
59454	325473	2.538461538
17278	26779	3.166666667
25142	1163816	1.75
26509	32837	2.25
4394	19879395	1.923076923
8137	4986816	2.384615385
20609697	1163816	2.230769231
11492	3741372	1.916666667
25888	38237	2.5
12616	1178317	2.692307692
33163	25452	3.166666667
10568	4243	3.4
25888	170191	2.75
25524	1100089	3.538461538
155698	24873453	2.307692308
19394651	45547	3.615384615
23235	91191	1.75
1216	18622193	2.294117647
30075	13955405	3.375
849	18589235	4.473684211
5433384	5299	2.842105263
10336	4695	2.5
13633	57850	2.833333333
7558	609006	2.166666667
26773183	12702844	2.25
10568	391167	2.125
23639	19372783	2.888888889
24650223	9278	2.105263158
25919	27318	1.764705882
7558	19360669	3.631578947
17867	392956	1.944444444
6026539	26805	2.6
18957	36969	2.176470588
689	11039790	1.555555556
6026539	7214713	3.210526316
31045316	8989	2.055555556
9228	275297	3.421052632
30128	4347811	2.166666667
8376	62450	3.473684211
7283	38224	2.375
19372783	23639	3.166666667
6650	33163	3.833333333
30013	23034	3.722222222
22989	279684	2.111111111
24460	161975	2.722222222
4695	7507	2
17771	33158	2.722222222
9282173	10828	3.055555556
701	92357	2.941176471
5180	437724	2.357142857
19058	5253	3.071428571
23034	20913771	3.266666667
22926	1212	3.8
1797	583121	1.769230769
25414	765	2.076923077
15613	18839	4.533333333
12229	18580879	3
5921	32961	2.533333333
15772	254841	1.692307692
3996	18855505	2
28495	795488	2.933333333
37341	317006	2.416666667
22986	4842782	2.5
25403	15641	3.357142857
17547	88220	2.5
21971	19828134	3.733333333
15660	45579	3.076923077
8100	234457	1.846153846
3397	1505440	2.785714286
3354	11867	4
11182	8221	4.714285714
1504	736	4.266666667
12105	47777152	3.857142857
9334	18951905	3.266666667
3745	5843419	3.714285714
25778403	209178	3.866666667
26847	5416	3.785714286
30432	24702	4.166666667
41125	21616056	4.266666667
19728	477069	4.333333333
