962608	3001336	1.58
25078911	519280	9.2
732244	7639546	8.77
169409	1462983	9.55
732244	7445591	0.95
1899768	25919	8.75
169409	673929	9.17
613719	338009	1.23
19159221	19156538	9.58
1708927	5400182	8.93
11391958	7761161	1.03
2432508	16284380	8.42
7445591	7639546	0.58
2432508	16457241	7.78
732244	426292	1.38
25078911	19156538	0.55
169409	20534	0.95
7746610	7746964	9.47
732244	2138585	8.05
3001336	7959861	6.83
1040260	7351542	0.6
49754	25919	9.7
19156538	17360511	6.67
1910018	48948447	8.63
5400182	244470	9.02
169409	68672	1.28
7761161	5116615	1.18
426292	7445591	9.4
962608	7959861	0.87
33565810	6869134	8.47
265319	6462064	8.72
47088	1461565	5
1708927	151652	0.72
1708927	244470	9.2
2432508	182970	7.62
234796	38407	0.95
1910018	882335	8.05
2377278	166035	6.38
214502	1910018	6.5
2973525	11288592	8.27
19156538	907604	7.27
7746610	4844989	9.55
47088	232428	0.67
4844989	5116615	6.73
902846	251739	3.17
849293	302029	1.6
19156538	519280	0.75
2432508	882335	0.35
7639546	426292	0.87
369081	20981836	7.37
2432508	48948447	0.65
20534	673929	1.45
306308	2377278	1.18
7445591	2138585	0.52
7445591	3309278	4.1
993153	11288592	8.42
7610415	369081	8.97
1826536	151652	1.08
1395847	16794139	7.25
9631842	20981836	8.82
17305308	232428	8.18
4059313	17360511	5.5
18933400	1276372	9.17
466246	1461565	5.9
624794	8781691	2.38
338009	7761161	3.57
4844989	182436	6.18
10656377	8781691	2.47
332158	5400182	9.37
253923	182970	4.28
2432508	2377278	4.2
19668784	51320	0.73
3001336	51320	0.23
7351542	38407	0.55
169409	302029	2
7445591	4844989	1.12
882335	16284380	1.17
11014588	7746964	0.6
356130	1715544	7.63
17055392	166035	2.65
1595270	1276372	8.05
19156538	16794139	1.17
50200075	1910018	8.65
12984188	6869134	8.48
17974265	922	5.07
155197	1715544	8.02
50200075	1462983	6.58
6116127	20534	5.95
234796	16457241	5.4
5086552	149411	3.57
46112	68672	6.98
