538394	19578976	6.83
2815680	1659824	4.50
7587504	163544	3.00
7587504	45479	7.29
23387529	49801	6.86
23387529	169344	4.17
651997	50405	8.67
201918	148537	8.17
5299	9722260	5.17
5299	16861908	5.17
351851	192281	5.20
351851	13210091	2.50
174256	51462	5.25
187359	11145	9.33
2604958	6234068	9.44
56114	162941	5.67
860478	290282	0.29
28190146	6439	4.40
28190146	496309	5.83
485107	267933	6.40
485107	3727061	7.20
77322	47714	7.62
5025809	1057043	0.12
5025809	523364	6.50
42400	9252	6.12
42400	157629	1.00
349251	76323	7.57
349251	14084	0.11
42314	13872306	7.75
3354802	27165	8.60
8718425	590752	8.00
8718425	13210091	8.17
10338	2994605	8.20
24101523	276167	7.50
253515	162941	5.88
241387	1090979	8.44
241387	1031118	6.50
17157119	625017	7.50
576282	10406	7.60
146775	99860	7.83
184483	11660322	8.40
89637	24209	9.62
81724	18456	4.71
921683	23771	0.29
921683	89908	9.50
3229028	186133	2.50
49547	41319	9.12
14877	3568461	7.17
14877	182567	6.00
216694	464285	8.00
216694	151604	6.57
158715	15488053	0.00
158715	8286675	1.00
23603	44706	2.80
60697	1713225	5.29
60697	3470595	7.43
31660921	3920894	8.83
52599	19159508	4.50
304250	11424	5.80
22776	290282	0.86
8644269	162941	1.71
15430	3828753	5.67
29228432	1283228	8.38
28190146	6439	5.12
28190146	232426	6.86
192583	18957	9.11
192583	378364	2.57
2870	17561	8.17
1333447	26574	8.56
308724	235583	7.71
308724	162707	7.50
640500	17190623	8.44
1033642	6518697	8.00
202286	171233	8.40
1109441	37673	7.25
2663286	40818	7.89
22581	13311	8.00
151604	49798	1.25
364118	9252	7.71
328150	8285698	6.00
615670	615676	8.33
615670	679876	8.67
24485065	2812669	5.14
242094	406714	5.86
172761	183359	6.00
9142	1406422	4.57
23603	1212	6.57
1193	2914395	7.86
1193	68595	0.67
59252	155698	8.43
2206312	223405	3.25
4127837	3648961	5.14
12166994	2198270	7.17
452848	51862	5.00
3755359	40814	4.20
3755359	99465	6.29
42446	8278	8.00
2745443	11383147	7.88
3563597	169191	6.67
3563597	17635795	7.67
6794156	931668	6.33
2061993	1616827	6.33
2061993	20646971	4.83
4470203	60125	8.67
518958	14312	1.86
37220	158397	7.00
37220	1401707	9.25
305495	18487619	7.60
305495	176681	5.17
8221	160902	0.38
20757984	172939	3.67
4440262	26198709	8.00
8728195	277648	9.22
54412	33555	6.88
54412	3973	6.57
1157028	12609375	5.17
1157028	857255	2.80
3324299	286590	5.33
151983	25874441	8.00
1209057	927476	8.80
11579078	11752773	5.50
38048372	4250553	3.75
6757511	9649	8.33
192617	327881	9.67
1646672	20981836	7.86
1646672	6485586	7.57
5928	38407	7.67
213512	442472	0.29
213512	4061318	7.80
12407	8101	4.00
3884434	179911	4.60
3884434	620006	6.22
744176	15004	6.38
2661487	1815580	7.80
11240	236818	3.20
32771	170567	9.78
32771	8497787	7.14
1868264	488824	3.00
23804720	30297	6.00
342411	1558831	5.71
907934	276872	8.86
15752595	2400379	5.80
15752595	226691	9.14
8301	18993825	8.00
23301259	885753	4.17
9033	290282	6.75
13471	19725090	6.17
28978421	174158	7.29
236717	994779	4.50
859283	1305459	8.40
5916	43537463	7.83
18933569	268217	5.40
198984	27709	4.40
10607871	3964197	8.50
188044	13673345	7.29
188044	41684	0.38
1243855	7610415	6.00
