17547	26805	6.77
30075	6678	7.35
3778	16861908	7.46
7878457	16608	7.62
7878457	14539	7.58
18589235	13673345	5.77
30598	13673345	6.31
30003	5177	7.50
29831	15368428	6.77
37298	15368428	7.42
9311172	424739	6.85
36969	46183	6.19
164491	23501	5.92
662249	18403271	7.00
20646803	662249	6.62
155526	20646803	6.81
25078911	155526	4.62
25078911	19159221	5.81
4918223	19372783	7.08
19372783	21616056	8.08
19372783	30003	1.62
19372783	6429	1.31
19372783	16217	0.92
19372783	484939	1.81
257215	484939	6.69
19372783	28508507	3.73
19372783	18393	0.92
3778	17727	7.46
19360669	8983183	8.12
33550	11090	7.73
8983183	55336	9.15
20646803	164491	0.31
19012	55115	0.23
19012	25180	8.58
19012	47617	5.92
4092	51273	6.69
16043	9282173	8.46
16043	3624191	7.65
12178732	26805	1.62
5575722	26805	9.44
8485	23976719	8.62
23976719	10568	9.03
23976719	3921	6.81
23976719	29773	6.63
29773	162448	7.56
40390166	24702	6.73
40390166	10828	7.65
40390166	15772	2.50
18949668	17541	8.38
21555729	26808	7.38
21555729	232176	6.19
21555729	161227	6.73
21555729	20913771	7.92
22939	23317	8.12
22939	5180	7.35
27667	5180	4.88
1014	5180	5.54
32787	12988	8.46
32787	45189	8.13
7984	13673345	3.04
7984	768413	1.31
7984	9293603	5.96
7984	212818	6.87
73165	83430	7.85
7984	83430	2.65
12806	16543	8.96
163941	2173925	9.29
194253	3107571	8.83
5236	47777152	9.10
234457	1346950	8.87
901903	991766	9.02
238150	556358	8.79
10646	10843	7.52
3410	366385	7.10
3410	50965	7.38
30677	8643980	6.46
4098495	419369	6.27
50965	8643980	2.69
3107571	4098495	4.46
163941	13673345	5.85
419369	22589	5.00
63752	66986	2.08
10646	26574	4.42
5236	1408983	4.38
11090	63752	1.85
47777152	66986	3.08
419369	27992	0.92
5236	11090	3.15
3107571	991766	0.92
6959	187557	0.54
12581	901903	2.08
209005	193060	0.54
26574	2173925	0.62
8983183	8100	8.42
8983183	55336	9.08
8983183	5665	9.04
8983183	192617	8.27
8983183	23626	7.57
8983183	1440136	7.29
8983183	19360669	8.50
8983183	208849	7.73
8983183	2541595	6.88
8983183	17898	5.65
8983183	41453	3.31
30075	16217	8.00
30075	45339	8.00
30075	6543	7.08
30075	18838	6.85
30075	11039790	7.00
30075	19653842	4.77
30075	722672	5.62
30075	9096372	5.87
22921	18973869	8.08
22921	922	7.00
22921	10828	6.85
22921	90460	7.42
22921	832314	6.58
22921	662249	6.42
22921	26743	8.21
22921	19378	7.69
22921	80381	7.23
22921	26700	6.71
22921	267487	5.58
22921	106238	7.48
22915	26808	8.45
22915	5267	8.06
22915	19331	8.08
22915	26751	8.02
22915	12558	8.11
22915	27667	7.92
22915	580	7.94
23004	1646233	5.85
23004	18985062	3.85
23004	106238	2.81
23004	18949668	6.65
23004	6084	2.50
23004	25874441	1.77
23004	2012141	6.04
41395970	604727	6.58
41395970	1151989	6.85
41395970	19378550	2.40
41395970	141001	2.92
41395970	453372	3.69
41395970	42176	2.15
41395970	7984	7.25
41395970	10646	5.00
41395970	26979	1.92
41395970	18993825	5.90
16217	6678	7.42
16217	13673345	7.27
9649	214196	1.81
214196	44417	5.06
9649	173351	5.09
7878457	173351	6.78
33496	66505	6.06
11127	84777	6.94
11127	5508063	8.31
5508063	239107	4.59
14640471	33306	2.94
14640471	26997	5.63
20781999	4692150	8.16
78478	205135	7.53
71925	1031118	4.56
490205	27667	6.34
33306	1276437	6.56
28130	17635795	2.38
54634	20781999	2.22
19159	50510	8.66
7878457	20781999	4.47
37842745	1031118	5.34
202899	205135	3.69
24110	375211	3.00
33158	195091	8.13
26145	21690	6.31
27978	157898	6.22
16060	33775421	6.50
20913771	10772350	3.91
30874303	70210	2.56
