30075	6678	7.35
30598	13673345	6.31
29831	15368428	6.77
36969	46183	6.19
164491	23501	5.92
155526	20646803	6.81
33550	11090	7.73
8983183	55336	9.15
4092	51273	6.69
5575722	26805	9.44
23976719	10568	9.03
23976719	3921	6.81
23976719	29773	6.63
22939	5180	7.35
32787	12988	8.46
32787	45189	8.13
7984	212818	6.87
238150	556358	8.79
10646	10843	7.52
10646	26574	4.42
8983183	8100	8.42
8983183	5665	9.04
30075	16217	8.00
30075	6543	7.08
30075	18838	6.85
30075	11039790	7.00
30075	722672	5.62
22921	18973869	8.08
22921	26700	6.71
22921	267487	5.58
22915	26808	8.45
22915	19331	8.08
22915	26751	8.02
41395970	1151989	6.85
16217	6678	7.42
16217	13673345	7.27
19159	50510	8.66
27978	157898	6.22
5881	34341	7.59
18426501	34273	8.13
18994221	174521	4.63
18393	8221	7.88
199065	586851	6.44
41930	3648961	7.63
239121	5926	8.44
8100	34392	7.78
18993825	33306	7.89
26866	10646	8.34
26866	46310	8.70
46310	10646	7.81
46310	32961	5.70
3884434	146996	8.36
15822899	33183	8.30
15822899	56231	5.25
20171	7397035	8.53
22348	224515	6.88
3966054	3383	7.44
12581	19042	5.56
904	19042	7.83
37585	20913771	7.19
477822	70807	6.31
419369	22589	5.00
41395970	10646	5.00
199065	128987	4.94
13673345	159472	4.94
27667	5180	4.88
24702	179824	4.75
7818	9649	4.75
7878457	20781999	4.47
22649	21296224	4.38
5236	1408983	4.38
7818	2973525	4.13
20913771	10772350	3.91
23004	18985062	3.85
21296224	5881	3.78
24702	202899	3.69
43254	19728	3.69
202899	205135	3.69
18839	160483	3.63
297724	18839	3.47
6412297	20354	3.38
43254	20981836	3.31
56231	236975	3.25
5881	21754	3.16
5236	11090	3.15
7984	13673345	3.04
24110	375211	3.00
24702	15176	2.94
14640471	33306	2.94
23004	106238	2.81
7984	83430	2.65
22348	14543	2.63
30874303	70210	2.56
1467948	37575	2.38
42446	77432	2.31
63752	66986	2.08
11090	63752	1.85
19372783	484939	1.81
20354	14276	1.81
9649	214196	1.81
19372783	30003	1.62
12178732	26805	1.62
19372783	6429	1.31
7984	768413	1.31
19372783	18393	0.92
419369	27992	0.92
20646803	164491	0.31
19012	55115	0.23
