33306	2364729	2.714285714
13645	32893	2.266666667
5178	2861	2.25
28436	58968	1.9375
30432	36858	1.8125
29810	8221	1.533333333
14034	1481886	3.375
29815796	752	4.117647059
7089	61230	3.764705882
25536	615670	2.8125
683	50482	2.4375
23070	18842359	4.266666667
13022	6678	2.866666667
26227	3352	3.071428571
4054	1376	4.235294118
23332	45353	1.466666667
13554	25353172	3.882352941
292211	37738	4.235294118
5785	1466	3.941176471
27992	15176	2.2
29392	34061	4.375
5907	38284	2.823529412
7673	13855	3.4375
11064	161979	2.235294118
5843419	3397	2.235294118
519280	30770	1.625
11867	207129	1.4375
10501	23287	2.3125
13693	234798	1.764705882
23203	11867	1.705882353
2963	294894	2.071428571
5334607	20913771	1.5
5098574	13811	4.117647059
19283178	14532	3
198778	17914	3.647058824
3708	5058739	3.176470588
10406	30297	1.733333333
25237	8072	3
1212	23776	4.117647059
10646	63121	2.25
4559718	25814008	3.5625
20622	538368	3.0625
4181	263960	4.176470588
22936	25391	4
25079	26495	2
7984	1014	4.352941176
9325	28737250	2.0625
12432	374559	4.090909091
16392	18949668	4.454545455
27992	8082	2.285714286
25277	25778403	3.142857143
14034	51668	2.692307692
6784	75358	2.5
16716	5391	3.769230769
20354	34341	3.857142857
20354	8376	3.857142857
1049	21504235	2.333333333
737	33158	3.384615385
8544	18839	2.583333333
5371	33537	1.428571429
27154	4092	2
28825	18842323	3.857142857
342526	101146	2.25
21830	11090	3.636363636
11145	33306	4.266666667
12616	1363846	3.0625
27683	27667	3.75
10374	24437894	2
205135	37754	3.5625
27008	130312	3.5
5689	26997	2.8125
30511	25414	3.133333333
13633	22349	2.857142857
23273	290809	2.375
1797	10106	2.125
23976719	16369	1.8
11921	8983183	3.75
18393	8221	4.103448276
16043	20171	2.357142857
22308	158196	2.642857143
20622	33496	3.785714286
39388	18940	1.857142857
18842323	36581	4.357142857
17278	26779	3.166666667
33163	25452	3.166666667
10568	4243	3.4
19394651	45547	3.615384615
23235	91191	1.75
1216	18622193	2.294117647
7558	609006	2.166666667
10568	391167	2.125
23639	19372783	2.888888889
25919	27318	1.764705882
7558	19360669	3.631578947
18957	36969	2.176470588
689	11039790	1.555555556
9228	275297	3.421052632
8376	62450	3.473684211
19372783	23639	3.166666667
6650	33163	3.833333333
22989	279684	2.111111111
4695	7507	2
17771	33158	2.722222222
9282173	10828	3.055555556
701	92357	2.941176471
5180	437724	2.357142857
19058	5253	3.071428571
23034	20913771	3.266666667
22926	1212	3.8
25414	765	2.076923077
15613	18839	4.533333333
12229	18580879	3
5921	32961	2.533333333
22986	4842782	2.5
15660	45579	3.076923077
3397	1505440	2.785714286
3354	11867	4
11182	8221	4.714285714
9334	18951905	3.266666667
26847	5416	3.785714286
30432	24702	4.166666667
19728	477069	4.333333333
