17547	26805	6.77
30075	6678	7.35
3778	16861908	7.46
7878457	14539	7.58
30598	13673345	6.31
30003	5177	7.50
29831	15368428	6.77
9311172	424739	6.85
36969	46183	6.19
164491	23501	5.92
155526	20646803	6.81
4918223	19372783	7.08
19372783	30003	1.62
19372783	6429	1.31
19372783	484939	1.81
257215	484939	6.69
19372783	18393	0.92
3778	17727	7.46
19360669	8983183	8.12
33550	11090	7.73
8983183	55336	9.15
20646803	164491	0.31
19012	55115	0.23
4092	51273	6.69
16043	9282173	8.46
12178732	26805	1.62
5575722	26805	9.44
8485	23976719	8.62
23976719	10568	9.03
23976719	3921	6.81
23976719	29773	6.63
18949668	17541	8.38
21555729	26808	7.38
21555729	232176	6.19
21555729	161227	6.73
21555729	20913771	7.92
22939	23317	8.12
22939	5180	7.35
27667	5180	4.88
1014	5180	5.54
32787	12988	8.46
32787	45189	8.13
7984	13673345	3.04
7984	768413	1.31
7984	9293603	5.96
7984	212818	6.87
73165	83430	7.85
7984	83430	2.65
238150	556358	8.79
10646	10843	7.52
419369	22589	5.00
63752	66986	2.08
10646	26574	4.42
5236	1408983	4.38
11090	63752	1.85
419369	27992	0.92
5236	11090	3.15
8983183	8100	8.42
8983183	55336	9.08
8983183	5665	9.04
8983183	192617	8.27
8983183	23626	7.57
8983183	19360669	8.50
30075	16217	8.00
30075	6543	7.08
30075	18838	6.85
30075	11039790	7.00
30075	722672	5.62
30075	9096372	5.87
22921	18973869	8.08
22921	922	7.00
22921	10828	6.85
22921	832314	6.58
22921	26743	8.21
22921	19378	7.69
22921	80381	7.23
22921	26700	6.71
22921	267487	5.58
22921	106238	7.48
22915	26808	8.45
22915	5267	8.06
22915	19331	8.08
22915	26751	8.02
22915	12558	8.11
22915	27667	7.92
22915	580	7.94
23004	18985062	3.85
23004	106238	2.81
23004	18949668	6.65
41395970	604727	6.58
41395970	1151989	6.85
41395970	7984	7.25
41395970	10646	5.00
16217	6678	7.42
16217	13673345	7.27
9649	214196	1.81
214196	44417	5.06
9649	173351	5.09
7878457	173351	6.78
33496	66505	6.06
11127	84777	6.94
14640471	33306	2.94
14640471	26997	5.63
20781999	4692150	8.16
78478	205135	7.53
33306	1276437	6.56
19159	50510	8.66
7878457	20781999	4.47
202899	205135	3.69
24110	375211	3.00
33158	195091	8.13
27978	157898	6.22
20913771	10772350	3.91
30874303	70210	2.56
5881	34341	7.59
5881	21754	3.16
24702	179824	4.75
12229	492128	6.56
9649	492128	5.94
625404	18994221	7.03
56285	8221	5.47
42446	77432	2.31
407384	64493	7.38
18426501	34273	8.13
18994221	174521	4.63
8221	31392139	5.03
17541	20550772	6.69
18393	8221	7.88
56231	236975	3.25
166346	5165	5.63
24702	202899	3.69
24702	15176	2.94
181592	211295	6.44
7818	2973525	4.13
7818	9649	4.75
1467948	37575	2.38
13673345	159472	4.94
239196	8983183	5.94
20354	14276	1.81
951407	49402	6.72
49402	38180	8.00
199065	586851	6.44
199065	128987	4.94
41930	3648961	7.63
239121	5926	8.44
166346	4207510	8.59
4207510	19372783	6.34
8100	34392	7.78
7878457	5309	8.50
6412297	20354	3.38
18993825	33306	7.89
3850	24873453	5.97
18723138	19045066	7.03
18723138	140801	7.69
26866	18842323	7.47
26866	10646	8.34
26866	46310	8.70
46310	10646	7.81
46310	32961	5.70
32441	316723	6.34
3884434	146996	8.36
8376	29392	3.94
29392	37335	7.16
29392	21830	5.63
8376	191061	7.53
21830	15822899	6.25
15822899	33183	8.30
15822899	56231	5.25
20171	7397035	8.53
57875	22348	7.94
22348	224515	6.88
18393	668100	5.94
29831	21555729	7.72
43254	20981836	3.31
43254	19728	3.69
3966054	3383	7.44
10401954	378010	6.25
22348	14543	2.63
5165	6784	7.31
22915	3488351	5.75
297724	18839	3.47
18839	160483	3.63
12581	19042	5.56
904	19042	7.83
236918	201480	6.81
37585	20913771	7.19
22649	21296224	4.38
27667	38714	6.53
477822	70807	6.31
477822	50482	6.03
56231	382507	6.34
21296224	5881	3.78
